곽정은 男가수가 혀 풀고 있다는 말에…경악,곽정은. 출처│방송화면 캡처 곽정은 스포츠서울 KBS 2TV 해피투게더3 에 출연한 곽정은이 화제를 모으고 있는 가운데 그의 과거 방송 또한 눈길을 끌고 있다. 곽정은은 지난해 방송된 SBS 매직아이 에 출연해 함께 출연한 로이킴에 대해 어리고 순수하게 보이는데 키스 실력이 궁금하다 고 말해 관심이 집중됐다. 이에 로이킴은 지금 혀 풀고 있다. 뭐든 잘하고 싶은 성격 이라고 지지않고 맞대응했다. 이날 곽정은은 장기하에 장기하가 데뷔했을 때는 다가가기 힘들 것 같은 이미지였다 면서 입을 열었다. 이어 가만히 앉아 있을 때 묵묵부답인데 노래만 시작하면 폭발하는 에너지가 있다. 그래서 이 남자는 침대에서 어떨까 라는 상상을 불러일으킨다 고 폭탄발언을 쏟아냈다. 이 소식을 접한 네티즌들은 곽정은 화끈해 곽정은 방송 불가 아니야 곽정은 어머나 곽정은 세상에 곽정은 깜짝 놀랐네 등의 반응을 보였다. 한편 곽정은은 지난 14일 KBS 2TV 해피투게더 에 출연해 화려한 입담을 자랑했다.,https://sports.news.naver.com/news.nhn?oid=468&aid=0000000037
배용준 박수진도 놀랄 파파라치 오보 피해자 유명 女배우와…,배용준. 제공 키이스트 배용준 박수진 스포츠서울 배우 배용준과 박수진이 결혼 소식을 알린 가운데 과거 배용준의 파파라치 오보가 눈길을 끌고 있다. 지난 2008년 4월 한 매체는 2주 동안 배용준을 따라다니며 취재한 모습을 동영상과 함께 상세히 보도했다. 공개된 영상은 당시 부상을 당한 배용준이 재활치료를 받고 사업상 만나는 모습 등을 촬영한 것으로 배용준이 같은 소속사 배우 이지아와 심야에 만나 데이트를 즐긴 모습이 담겼다. 그러나 이 보도가 나가자마자 배용준 측은 즉각 부인하며 강력 반발했다. 보도된 사진 속 여성은 배용준의 메이크업을 담당했던 미용실 원장이며 이날 배용준은 지인들과 함께 있었다는 것이다. 배용준의 소속사는 사진 속 여성의 헤어스타일이 짧지만 당시 이지아는 긴 생머리인 것만봐도 사실을 증명할 수 있다면서 확인을 거치지 않은 명백한 오보인 만큼 명예훼손으로 법적 대응을 검토 중 이라는 내용의 보도자료를 내놨다. 그러자 이 매체는 기사의 내용이 사실이 아니라는 정정 보도문을 내고 배용준에게 사과를 했다. 배용준 박수진에 네티즌들은 배용준 박수진 그랬구나 배용준 박수진 어머나 배용준 박수진 세상에 배용준 박수진 파파라치가 무섭다 배용준 박수진 잘됐네 배용준 박수진 결혼 축하해요 배용준 박수진 부럽네요 등의 반응을 보였다. 한편 박수진과 배용준은 올 가을 결혼식을 올릴 예정이다.,https://sports.news.naver.com/news.nhn?oid=468&aid=0000000038
SS포토한화 이용규 걸음아 날 살려라,SS포토 한화 이용규 걸음아 날 살려라 스포츠서울 한화의 이용규 왼쪽 가 14일 대구구장에서 열린 삼성과 경기 5회초 1사 주자 1 3루서 정근우의 2루앞 땅볼때 홈인하려다 협살에 걸려 삼성 3루수 박석민에게 태그아웃 되고 있다. 1위 삼성 23승 13패 과 6위 한화 18승 17패 가 주중 3연전에서 1승 1패를 나눠 가진 뒤 3차전에서 ‘위닝시리즈’를 가져가기 위해 총력을 벌인다. 양팀 선발투수로 삼성은 장원삼을 한화는 안영명을 내세웠다. 장원삼은 올 시즌 6경기 3승 3패 평균자책점 5.82를 기록중이다. 이에 맞서는 안영명은 지난 12일 선발 등판해 2이닝 동안 39개의 공을 던진 뒤 허리통증으로 마운드를 내려왔다. 하루 휴식 후 다시 선발 등판한다.,https://sports.news.naver.com/news.nhn?oid=468&aid=0000000039
SK·KT·LG 초고속인터넷가입 의리통신 가정의 달 5월 이벤트 다양한 혜택,‘SK·KT·LG 초고속인터넷가입 의리통신 가정의 달 5월 이벤트 다양한 혜택’ 지난해 10월 올레KT에서 국내 첫 상용화한 기가인터넷은 1분에 HD 영화 4편 또는 MP3 2000곡을 다운로드 할 수 있으며 기존 초고속인터넷보다 무려 10배 빠른 속도를 제공한다. 이에 맞서 SK브로드밴드와 LG유플러스 역시 잇달아 기가인터넷을 출시했다. 이로써 최고속도 100MB를 제공하는 초고속인터넷이 출시된 이래로 다시 한 번 통신사 간의 속도 경쟁이 불붙었다. 기가인터넷뿐만 아니라 기가 와이파이도 함께 출시한 올레KT 기가 와이파이는 일반 와이파이 보다 3배 빠른 속도를 제공한다. 일반 와이파이의 동시 접속 가능 인원이 30명인 것에 반해 기가 와이파이는 17배 많은 512명의 동시접속이 가능하다. 이에 카페 또는 패밀리레스토랑 등에서 고객의 편의를 위한 설치 문의가 많다고 한다. 통신3사 인터넷가입 및 기가인터넷가입 전문 의리통신은 “속도를 중시하는 소비자가 많은 만큼 기가인터넷에 대한 관심이 높다”고 전했다. 특히 신제품도 기존의 결합상품과 같은 할인을 받을 수 있는지에 관한 문의가 많다며 높은 통신요금으로 인터넷교체에 부담을 느끼는 소비자가 많다고 덧붙였다. 의리통신은 매월 다양한 이벤트로 고객들에게 감사에 보답하고 있으며 5월 가정의달 행사를 진행하고 있다. ‘인터넷가입현금많이주는곳’으로 알려져 있는 의리통신 관계자는 “통신판매업 10년 이상의 노하우로 5월 맞이 사은품 대잔치를 통해 고객들에게 풍성한 인터넷가입사은품 혜택을 제공하고 있다”고 전했다. 기가인터넷 기가 와이파이 인터넷가입사은품 등 자세한 사항은 의리통신 홈페이지 cafe.naver.com anbbang 또는 전화 상담을 통해 확인할 수 있다.,https://sports.news.naver.com/news.nhn?oid=468&aid=0000000040
SS포토한화 최진행 4번타자 답게 1회에 스리런 쾅,SS포토 한화 최진행 4번타자 답게 1회에 스리런 쾅 스포츠서울 한화의 최진행이 14일 대구구장에서 열린 삼성과의 경기 1회초 1사 주자 1 2루서 삼성 선발 장원삼으로부터 좌중월 3점 홈런을 터트린 뒤 3루를 돌고 있다. 1위 삼성 23승 13패 과 6위 한화 18승 17패 가 주중 3연전에서 1승 1패를 나눠 가진 뒤 3차전에서 ‘위닝시리즈’를 가져가기 위해 총력을 벌인다. 양팀 선발투수로 삼성은 장원삼을 한화는 안영명을 내세웠다. 장원삼은 올 시즌 6경기 3승 3패 평균자책점 5.82를 기록중이다. 이에 맞서는 안영명은 지난 12일 선발 등판해 2이닝 동안 39개의 공을 던진 뒤 허리통증으로 마운드를 내려왔다. 하루 휴식 후 다시 선발 등판한다.,https://sports.news.naver.com/news.nhn?oid=468&aid=0000000041
박수진 결혼 실제 몸매는 이 정도…헬스장서 개미허리 과시,박수진 결혼. 출처 온라인 커뮤니티 박수진 결혼 배용준 스포츠서울 배우 배용준과 배우 박수진이 결혼 소식을 전한 가운데 박수진의 완벽한 몸매가 주목을 받고 있다. 지난 2013년 한 온라인 커뮤니티 게시판에는 박수진 헬스장 포착 이라는 제목으로 여러 장의 사진이 게재됐다. 공개된 사진에는 타이트한 트레이닝 팬츠와 핑크색 탱크톱을 입고 목에는 수건을 두른 채 걷고 있는 박수진의 모습이 담겼다. 박수진은 군살 하나 없는 아찔한 몸매 라인을 드러내 감탄을 자아냈다. 해당 사진은 광고 촬영 중 팬들에 의해 포착된 모습으로 박수진은 카메라를 쳐다보며 여유로운 미소를 건네 인상적이다. 배용준 박수진 결혼 소식을 접한 네티즌들은 배용준 박수진 결혼 충격이다 배용준 박수진 결혼 어머나 배용준 박수진 결혼 잘 어울려 배용준 박수진 결혼 대박 사건 배용준 박수진 결혼 축하해요 등의 반응을 보였다. 한편 최근 배용준과 박수진은 현재 양가 부모님의 결혼 허락을 받아 조만간 결혼 준비에 한창인 것으로 알려졌다.,https://sports.news.naver.com/news.nhn?oid=468&aid=0000000042
SS화보롯데 여신 박기량 이번엔 상큼한 스쿨룩,2015 프로야구 KBO리그 롯데 넥센. 치어리더 박기량. 스포츠서울 14일 사직구장에서 열린 2015 프로야구 KBO리그 롯데와 넥센의 경기. 6연패 뒤 넥센을 상대로 스윕 3연승을 노리던 롯데와 4연패의 위기에 몰린 넥센의 치열한 경기가 진행되는 가운데 전날 깔끔한 분홍 유니폼을 뽐냈던 롯데의 치어리더 박기량이 이번엔 상큼한 오렌지빛 스쿨룩을 뽐냈다. 미소를 잃지 않는 표정과 시원시원한 안무로 응원을 펼치는 박기량의 공연을 다시 한 번 사진으로 살펴본다. 사직 박진업기자 upandup sportsseoul.com 한편 6연패 후 넥센과의 홈경기에서 2연승을 거두며 스윕승까지 노리던 롯데는 넥센에 패하며 연승을 2에서 멈췄다. 3연패 중이던 넥센은 6타수 5안타의 이택근 등 타선의 폭발로 연패 탈출에 성공했다.,https://sports.news.naver.com/news.nhn?oid=468&aid=0000000043
SS포토스토리스킨십이 금지된 두 남자 손을 숨기고 싶었던 이유,스포츠서울 14일 사직구장에서 열린 2015 프로야구 KBO리그 롯데와 넥센의 경기에서는 양 팀 감독이 그라운드에 나오며 심판원들도 몇 차례나 논의를 거쳐 아웃판정을 내리는 혼란스럽고도 재미있는 상황이 벌어졌다. 만루에서 타자는 안타를 치고 주자는 다음 베이스를 멀쩡히 진루를 하는 듯 했으나 갑자기 아웃이 되어버리는 상황이 벌어졌는데 다소 긴 시간이 걸리며 힘겹게 판정이 났던 과정을 사진과 함께 살펴본다. 사건의 발단은 박병호의 타석 때 발생했다. 6회초 1사 만루 넥센의 박병호는 안타를 때려냈다. 4대4 동점이었기에 넥센이 5대4로 재역전을 하는 박병호의 적시타. 3루 주자는 당연히 홈으로 1루 주자가 2루를 간 것과 마찬가지로 2루 주자는 3루로 진루를 했다. 지극히 정상적으로 플레이가 된 것 같은 순간... 롯데 이종운 감독이 그라운드에 나와 권영철 구심에게 일단은 조용히 어필을 시작한다. 박병호의 타구가 3루수 황재균과 유격수 문규현 사이를 파고드는 순간 2루에서 3루로 뛰던 스나이더와 무슨 문제가 있었나 싶었지만 현장의 중계진이나 취재진이 보기에도 딱히 꼬투리를 잡을 만한 상황이 없었기에 이종운 감독의 등장이 의아했다. ‘잠깐 확인해 볼게요 ’ 권영철 구심은 3루심에게 향한다. 1차로 모인 심판원들. ‘3루에서 무슨 문제가 있었어 ’ 먼저 어필을 해놓은 롯데 이종운 감독은 심판들의 논의를 기다린다. ‘수비 방해는 없었다구요 ’ 넥센 염경엽 감독도 가만히 있을리가 없었다. 그라운드에 나와 권영철 구심에게 상황을 듣고 어필을 시작한다. ‘의도적인 것이 아니라 그냥 부딪힌 거 아닙니까 … 1차 논의에서 확정을 내리지 못한 심판원들. 1루심을 보던 김병주 팀장이 이종운 감독과 재차 이야기를 나눴다. ‘대체 왜들 저러시지 ’ 다음 타석을 준비하던 넥센의 유한준 오른쪽 과 강민호도 사태파악이 정확히 된 것 같지는 않다. ‘나도 할 말은 해야지 ’ 넥센의 염경엽 감독도 롯데 이종운 감독과 마찬가지로 김병주 팀장과 이야기를 나눈다. 박병호의 타구를 잡는 과정에서 문제가 없었다면... 그렇다면... 그렇다 최만호 코치 왼쪽 와 스나이더. 넥센의 이 두 사내가 의심스럽다 쏘아보는 황재균의 눈초리처럼 ‘아웃이라고 아웃 ’ 2차 논의를 위해 모인 심판원들 옆으로 주저앉은 롯데 3루수 황재균의 몸짓처럼 롯데는 넥센의 2루 주자 스나이더가 3루를 돌다가 다시 3루 베이스로 오는 과정에서 최만호 주루 코치와 접촉이 있었고 그것이 의도적인 것이어서 아웃이라는 주장이었다. 그러고보니 이 두 남자 공교롭게도 포즈가 똑같다. 팔짝을 끼고... 손을 숨겼다 우연히 일치이겠지만 팔짝 안으로 숨겨버린 손 그들의 손이 이 모든 ‘사단’의 발단이었던 것이다. MBC스포츠플러스 화면 당시 MBC스포츠플러스의 중계 화면에서 조차도 넓게 딱 한 번 잡힌 이 장면. 3루를 도는 2루 주자 스나이더 아래 오른쪽 와 최만호 코치의 서로를 붙잡는 스킨십 ‘우리 이제 어떻게 되는걸까요 ’ 결코 잡아서는 안되는 손을 맞잡았던 문제의 두 남자 그들의 운명은... ‘자 다시 롯데와 이야기해보자구 ’ ‘때리는 거 아닙니다 이렇게 막았다구요 의도적으로 ’ 김병주 팀장이 이종운 감독의 몸에 손을 대면서까지 재현한 끝에... 심판원들이 3차에 걸친 논의 끝에 결국... 주자 스나이더 수비방해로 아웃 이라는 결론을 맺었다. ‘의도적인게 아니었다구요 왜 아웃이냐구요 ’ 3차 논의 결과 나온 판정이었지만 넥센 염경엽 감독 입장에선 억울할 수 밖에 없으니 항의는 이어졌고... ‘아직 안끝난거야 ’ 롯데의 야수도 지쳐가고... 넥센의 주자도 지쳐가고... 넥센의 염경엽 감독도 몸을 써가며 어필을 다시 해보지만...염감독이 더 시간을 끌 수가 없는 상황이었다. 이미 팀은 역전을 했기에 분위기를 더 이상 끊기는 힘들었다. ‘주자 스나이더 아웃이라는거죠 ’ 10분에 가까운 길고 길었던 양 팀 감독의 릴레이 어필과 3차례에 걸친 심판들의 논의는 결국 염경엽 감독이 덕아웃으로 물러나면서 일단락되었다. KBO에서 발간한 〈2015 공식 야구규칙〉 7.09 중 i 항목에는 ‘3루 또는 1루 쪽의 베이스 코치가 주자에게 닿거나 부축하여 주자가 베이스로 돌아가거나 다음 베이스로 가는 것에 육체적으로 도움을 주었다고 심판원이 판단하였을 경우’ 수비 방해로 간주되어 주자가 아웃되는 것으로 명시되어있다. 결국 그에 해당하는 두 남자는 서로 터치를 하면 안되는 것이었다. . 야수와도 접촉이 없었고 같은 팀끼리 그저 ‘손만 좀 잡았을 뿐’인데 결국 수비방해로 아웃이 되는 흥미로운 장면이 벌어진 것이다. 이후 넥센의 타선이 터지며 점수차를 크게 벌였기에 다행이지 하마터면 이 두 사내의 스킨십이 넥센을 4연패로 몰아넣을 수 있는 위험한 순간이기도 했다. 마음과 말로만 서로를 의지해야만 하고 ‘터치’를 해서는 안되는 두 남자의 금지된 스킨십 최만호 코치와 스나이더는 그 금지된 선을 넘어버린 날이었다.,https://sports.news.naver.com/news.nhn?oid=468&aid=0000000044
곽정은 끈임없는 연애 비법 공개 상처받는 것 두려우면 죽어야…,곽정은. 제공 JTBC 곽정은 스포츠서울 연애 칼럼리스트 곽정은이 KBS 2TV 해피투게더 3 에 출연한 가운데 그의 과거 인터뷰가 재조명 받고 있다. 곽정은은 지난 2013년 한 매체와 인터뷰에서 자신의 꾸준한 연애 비법을 공개했다. 당시 인터뷰에서 곽정은은 내가 쉬지 않고 연애를 많이 할 수 있었던 이유는 바로 상처받는 것을 두려워하지 않아서다 라며 말문을 열었다. 이어 곽정은은 나는 상대방이 싫다고 하면 어떡하지 라며 속 끓이는 대신 내 매력을 키우고 사람이 뭘 좋아하는지를 생각하고 용감하게 표현했다 며 나 자신을 던져야 연애를 할 수 있다 고 덧붙였다. 또한 곽정은은 상처받는 것이 두려우면 죽어버려야 한다 며 산다는 것 살아있다는 것 자체가 상처다. 우리가 계속 상처받으면서도 사는 것은 그것으로 인해 더 나은 단계로 갈 수 있기 때문이다 라고 말해 눈길을 끌었다. 당시 이 방송을 본 네티즌들은 곽정은 대단해 곽정은 정말 곽정은 연애도사다 곽정은 진짜 곽정은 난 상처받기 싫다 등의 반응을 보였다. 한편 곽정은은 지난 14일 KBS 2TV 해피투게더 에 출연해 화려한 입담을 자랑했다.,https://sports.news.naver.com/news.nhn?oid=468&aid=0000000045
샤이니 콘서트서 새 앨범 타이틀 곡 공개,스포츠서울 샤이니가 15일 17일 서울 올림픽공원 체조경기장에서 펼쳐지는 콘서트 ‘SHINee WORLD IV’ 인 서울을 통해 기존 히트곡은 물론 이번 앨범 타이틀 곡 ‘View’ 뷰 를 비롯한 총 5곡의 신곡 무대를 선사한다. 15일 공연장에서 최초 공개되는 타이틀 곡 ‘View’는 딥 하우스 장르의 업 템포 음악으로 종현이 직접 작사를 맡아 사랑의 아름다움을 다양한 감각의 혼합으로 색다르게 표현한 가사가 인상적이며 ‘Love Sick’은 고급스럽고 트렌디한 멜로디가 매력적인 업 템포 R B 곡으로 오랜 시간을 함께 해온 연상의 연인을 향한 진실된 사랑을 샤이니의 달콤한 보컬로 불러 샤이니가 오늘 공연에서 어떤 퍼포먼스를 보여줄 지에 대한 궁금증이 더욱 증폭되고 있다. 또한 어쿠스틱 발라드 곡 ‘너의 노래가 되어 An Ode To You ’는 오랜 시간 변치 않는 마음으로 함께 하는 이에게 바치는 선물 같은 곡이며 밴드 라이브 연주가 마치 웨스턴 느낌의 코믹한 뮤지컬을 보는 듯한 ‘Woof Woof’ 감성적인 멜로디와 풍성한 스케일의 사운드 서사와 은유가 교차되는 섬세한 노랫말이 돋보이는 ‘재연 An Encore ’ 등 총 5곡의 신곡 무대는 팬들의 기대감을 충족시키기에 충분하다. 콘서트에서 선보이는 곡 외에도 18일 자정 전곡 오픈되는 샤이니 정규 4집에는 종현이 멤버 개개인의 특성을 고려해 만든 샤이니 맞춤형 곡이자 이번 앨범의 인트로성 트랙인 ‘Odd Eye’ 풋풋한 사랑이 피어나는 감정을 담은 펑키하고 레트로한 업 템포 곡 ‘Romance’ SHINee의 다크한 목소리와 사랑의 끝 절망 가득한 마지막 순간의 긴장과 고통을 표현한 가사가 인상적인 네오 소울 발라드 곡 ‘Trigger’ 역시 듣는 재미를 더한다. 이 밖에도 아름답지만 애절한 분위기의 감미로운 R B 팝 발라드 곡 ‘이별의 길 Farewell My Love ’ 힙합 뮤지션 MC META가 랩 메이킹에 참여함은 물론 푸른 빛의 핏줄을 시각화한 가사와 반전을 거듭하는 곡의 분위기가 인상적인 ‘Alive’ 펑키한 프렌치 하우스 장르의 곡 ‘Black Hole’ 등 총 11곡이 수록되어 있어 음악 팬들의 귀를 즐겁게 할 전망이다. 한편 샤이니는 오는 21일 Mnet ‘엠카운트다운’을 시작으로 22일 KBS ‘뮤직뱅크’ 23일 MBC ‘쇼 음악중심’ 24일 ‘인기가요’ 등 각종 음악 프로그램에 출연해 컴백 무대를 선사하며 본격적인 활동에 나선다.,https://sports.news.naver.com/news.nhn?oid=468&aid=0000000046
